Time,R,P
2018/9/22 12:15,934.867,8.99467
2018/9/22 12:30,951,9.10133
2018/9/22 12:45,960.667,9.21733
2018/9/22 13:00,963.267,9.32033
2018/9/22 13:15,962.867,9.33433
2018/9/22 13:30,959.467,9.34667
2018/9/22 13:45,947.533,9.29833
2018/9/22 14:00,936.733,9.21933
2018/9/22 14:15,915,9.10733
2018/9/22 14:30,897,9.03867
2018/9/22 14:45,870.8,8.87767
2018/9/22 15:00,840.333,8.67333
2018/9/22 15:15,801.933,8.39733
2018/9/22 15:30,760.333,8.10133
2018/9/22 15:45,719.467,7.76333
2018/9/22 16:00,674.267,7.411
2018/9/22 16:15,625.533,6.95333
2018/9/22 16:30,576.067,6.51433
2018/9/22 16:45,521.267,5.99033
2018/9/22 17:00,463.933,5.42567
2018/9/22 17:15,405.6,4.837
2018/9/22 17:30,347.867,4.19367
2018/9/22 17:45,287.2,3.492
2018/9/22 18:00,226.867,2.80667
2018/9/22 18:15,164.067,2.11433
2018/9/22 18:30,74.1333,1.10667
2018/9/22 18:45,36.2667,0.775
2018/9/22 19:00,19.7333,0.295
2018/9/23 7:30,7.46667,0.004333
2018/9/23 7:45,23.7333,0.13
2018/9/23 8:00,37.2,0.255
2018/9/23 8:15,88.8,0.786667
2018/9/23 8:30,152.8,1.17133
2018/9/23 8:45,182.933,2.09633
2018/9/23 9:00,222.667,2.24533
2018/9/23 9:15,335.267,2.64467
2018/9/23 9:30,509.667,3.956
2018/9/23 9:45,353.733,3.288
2018/9/23 10:00,486.8,4.743
2018/9/23 10:15,474.6,4.65767
2018/9/23 10:30,651.4,6.55633
2018/9/23 10:45,700.133,7.02967
2018/9/23 11:00,757.867,7.43667
2018/9/23 11:15,775.733,7.39667
2018/9/23 11:30,765.133,7.24667
2018/9/23 11:45,644.4,6.231
2018/9/23 12:00,779.867,7.75833
2018/9/23 12:15,862.867,8.62567
2018/9/23 12:30,921.6,9.01433
2018/9/23 12:45,951.933,9.235
2018/9/23 13:00,957.733,9.48067
2018/9/23 13:15,947.733,9.327
2018/9/23 13:30,932.6,8.51367
2018/9/23 13:45,740.067,6.916
2018/9/23 14:00,819.6,7.56867
2018/9/23 14:15,855.067,7.967
2018/9/23 14:30,849.867,8.58967
2018/9/23 14:45,850.533,8.72233
2018/9/23 15:00,822.333,8.23467
2018/9/23 15:15,772.133,7.66933
2018/9/23 15:30,702.733,6.50133
2018/9/23 15:45,695.267,5.72433
2018/9/23 16:00,629.8,5.42333
2018/9/23 16:15,610.267,6.233
2018/9/23 16:30,422.867,3.265
2018/9/23 16:45,390,4.122
2018/9/23 17:00,416.333,4.48733
2018/9/23 17:15,421.267,4.84533
2018/9/23 17:30,274.667,3.467
2018/9/23 17:45,301.2,3.66567
2018/9/23 18:00,223.2,2.79467
2018/9/23 18:15,176,2.186
2018/9/23 18:30,90.7333,1.33633
2018/9/23 18:45,34,0.678
2018/9/23 19:00,5,0.080333
2018/9/24 8:00,11.7333,0.005
2018/9/24 8:15,21.3333,0.042
2018/9/24 8:30,25.0667,0.071
2018/9/24 8:45,27.6667,0.114
2018/9/24 9:00,40.4667,0.3
2018/9/24 9:15,69.4,0.609
2018/9/24 9:30,106.8,0.798
2018/9/24 9:45,136.267,1.039
2018/9/24 10:00,175,1.379
2018/9/24 10:15,146.733,1.269
2018/9/24 10:30,246.533,2.099
2018/9/24 10:45,203.4,1.626
2018/9/24 11:00,200.133,1.665
2018/9/24 11:15,220.2,1.701
2018/9/24 11:30,285.8,1.9
2018/9/24 11:45,280.8,2.804
2018/9/24 12:00,414,3.782
2018/9/24 12:15,512,4.872
2018/9/24 12:30,372.267,3.208
2018/9/24 12:45,202.933,1.342
2018/9/24 13:00,123.067,0.996
2018/9/24 13:15,248.2,2.484
2018/9/24 13:30,403.133,3.622
2018/9/24 13:45,320.867,3.068
2018/9/24 14:00,406.333,3.624
2018/9/24 14:15,401.133,3.206
2018/9/24 14:45,80.9333,0.783
2018/9/24 15:00,122.6,1.519
2018/9/24 15:15,120.4,1.1
2018/9/24 15:30,94.9333,0.621
2018/9/24 15:45,119.067,0.741
2018/9/24 16:00,95.3333,0.771
2018/9/24 16:15,149.6,1.312
2018/9/24 16:30,139.533,1.134
2018/9/24 16:45,118.333,0.936
2018/9/24 17:00,181.467,1.697
2018/9/24 17:15,209.2,1.884
2018/9/24 17:30,138.467,1.24
2018/9/24 17:45,113.267,0.977
2018/9/24 18:00,104.8,0.915
2018/9/24 18:15,95.3333,0.892
2018/9/24 18:30,33.9333,0.297
2018/9/24 18:45,41.2,0.31
2018/9/24 19:00,13.4,0.062
2018/9/25 7:45,13.8,0.02
2018/9/25 8:00,31.7333,0.154
2018/9/25 8:15,34.8667,0.213
2018/9/25 8:30,46.8,0.306
2018/9/25 8:45,102.667,0.756
2018/9/25 9:00,161.333,1.377
2018/9/25 9:15,143.133,1.267
2018/9/25 9:30,184.4,1.551
2018/9/25 9:45,221.467,1.929
2018/9/25 10:00,247.467,2.132
2018/9/25 10:15,323,3.093
2018/9/25 10:30,357.467,3.449
2018/9/25 10:45,430.2,3.87967
2018/9/25 11:00,355.267,3.31367
2018/9/25 11:15,354.6,3.30333
2018/9/25 11:30,319.133,2.96733
2018/9/25 11:45,316.533,2.697
2018/9/25 12:00,376.533,3.55633
2018/9/25 12:15,371.8,3.456
2018/9/25 12:30,367.267,3.34667
2018/9/25 12:45,458.8,4.368
2018/9/25 13:00,546.467,5.36467
2018/9/25 13:15,709.733,6.49667
2018/9/25 13:30,656.133,6.12367
2018/9/25 13:45,611.267,5.66933
2018/9/25 14:00,542.467,4.84367
2018/9/25 14:15,488.467,4.48767
2018/9/25 14:30,315.867,2.63133
2018/9/25 14:45,221.667,1.49633
2018/9/25 15:00,178.4,1.199
2018/9/25 15:15,195.067,1.36033
2018/9/25 15:30,245.733,1.90867
2018/9/25 15:45,269.333,2.001
2018/9/25 16:00,259.133,2.00633
2018/9/25 16:15,243.067,1.94567
2018/9/25 16:30,162.067,1.587
2018/9/25 16:45,136.667,1.16033
2018/9/25 17:00,95.6,0.944
2018/9/25 17:15,46.5333,0.374667
2018/9/25 17:30,51.8667,0.29
2018/9/25 17:45,16.6,0.093667
2018/9/25 18:00,16.7333,0.1
2018/9/25 18:15,20.4667,0.095667
2018/9/25 18:30,12.3333,0.025667
2018/9/25 18:45,4.4,0.001
2018/9/26 7:45,7.66667,0.009
2018/9/26 8:00,23.7333,0.145667
2018/9/26 8:15,48.8,0.358333
2018/9/26 8:30,77.3333,0.623667
2018/9/26 8:45,115.067,0.952333
2018/9/26 9:00,173.533,1.51433
2018/9/26 9:15,224.867,1.986
2018/9/26 9:30,247,2.2
2018/9/26 9:45,264.733,2.60833
2018/9/26 10:00,330.4,2.73333
2018/9/26 10:15,284.133,2.56867
2018/9/26 10:30,378.8,4.00967
2018/9/26 10:45,437.133,4.839
2018/9/26 11:00,344.267,2.87667
2018/9/26 11:15,301.4,2.75133
2018/9/26 11:30,326.4,3.02467
2018/9/26 11:45,314.933,2.84533
2018/9/26 12:00,285.267,2.52933
2018/9/26 12:15,311.4,2.98767
2018/9/26 12:30,339.867,2.924
2018/9/26 12:45,164.667,1.699
2018/9/26 13:00,149,1.64267
2018/9/26 13:15,111.267,1.11133
2018/9/26 13:30,89.4,1.3
2018/9/26 13:45,162.133,1.543
2018/9/26 14:00,196.133,1.69
2018/9/26 14:15,126.733,1.22233
2018/9/26 14:30,122.867,1.62267
2018/9/26 14:45,123.933,2.22033
2018/9/26 15:00,83.3333,1.16333
2018/9/26 15:15,110,0.993333
2018/9/26 15:30,131.2,1.15033
2018/9/26 15:45,294.533,2.24967
2018/9/26 16:00,413.733,4.526
2018/9/26 16:15,395.8,3.528
2018/9/26 16:30,333.2,3.177
2018/9/26 16:45,259.933,2.149
2018/9/26 17:00,158.267,1.45167
2018/9/26 17:15,119.4,1.07667
2018/9/26 17:30,119.8,1.14533
2018/9/26 17:45,89.1333,0.859333
2018/9/26 18:00,107.8,1.02733
2018/9/26 18:15,93.2,0.742
2018/9/26 18:30,42.6667,0.29
2018/9/26 18:45,41.8,0.283
2018/9/27 7:30,7.86667,0.015667
2018/9/27 7:45,35.0667,0.256333
2018/9/27 8:00,79.4,0.694333
2018/9/27 8:15,144.8,1.228
2018/9/27 8:30,210.733,1.894
2018/9/27 8:45,271.6,2.60033
2018/9/27 9:00,330.867,3.19167
2018/9/27 9:15,414.067,3.89733
2018/9/27 9:45,546.533,5.70133
2018/9/27 10:00,605.133,6.343
2018/9/27 10:15,660.467,6.866
2018/9/27 10:30,702.067,7.27933
2018/9/27 10:45,749.267,7.76467
2018/9/27 11:00,792.067,8.27133
2018/9/27 11:15,821.6,8.58033
2018/9/27 11:30,858,8.84267
2018/9/27 11:45,892.067,9.16
2018/9/27 12:00,917.333,9.43567
2018/9/27 12:15,935.8,9.61533
2018/9/27 12:30,950.133,9.75967
2018/9/27 12:45,962.867,9.90967
2018/9/27 13:00,960.933,9.89233
2018/9/27 13:15,966,9.96733
2018/9/27 13:30,961.733,9.89967
2018/9/27 13:45,956.6,9.95967
2018/9/27 14:00,938.133,9.84533
2018/9/27 14:15,917.533,9.68033
2018/9/27 14:30,896.8,9.55833
2018/9/27 14:45,870.133,9.394
2018/9/27 15:00,837.733,9.143
2018/9/27 15:15,801.333,8.838
2018/9/27 15:30,763.667,8.52567
2018/9/27 15:45,719.867,8.198
2018/9/27 16:00,673.8,7.78433
2018/9/27 16:15,625.067,7.30633
2018/9/27 16:30,571.333,6.80133
2018/9/27 16:45,512.267,6.251
2018/9/27 17:00,452.933,5.62567
2018/9/27 17:15,393.4,4.97133
2018/9/27 17:30,332.133,4.28
2018/9/27 17:45,270.667,3.55033
2018/9/27 18:00,205.067,2.797
2018/9/27 18:15,139.4,2.028
2018/9/27 18:30,68.4,1.26
2018/9/27 18:45,30.6,0.643333
2018/9/28 7:30,13.4,0.035
2018/9/28 7:45,41.0667,0.368
2018/9/28 8:00,97.4,0.920333
2018/9/28 8:15,200.467,1.62633
2018/9/28 8:30,267.667,2.42033
2018/9/28 8:45,334.4,3.185
2018/9/28 9:00,398.533,3.953
2018/9/28 9:15,460.267,4.64433
2018/9/28 9:30,518.867,5.28833
2018/9/28 9:45,572.933,5.876
2018/9/28 10:00,624.667,6.42333
2018/9/28 10:15,673.067,6.859
2018/9/28 10:30,718.8,7.326
2018/9/28 10:45,765.333,7.69767
2018/9/28 11:00,806.467,8.097
2018/9/28 11:15,841.6,8.44333
2018/9/28 11:30,875.867,8.738
2018/9/28 11:45,905,9.033
2018/9/28 12:00,921.867,9.14667
2018/9/28 12:15,937.6,9.354
2018/9/28 12:30,955.533,9.555
2018/9/28 12:45,967.267,9.76367
2018/9/28 13:00,971.6,9.83367
2018/9/28 13:15,972.333,9.93267
2018/9/28 13:30,964.2,9.89233
2018/9/28 13:45,953,9.783
2018/9/28 14:00,939.933,9.736
2018/9/28 14:15,919.267,9.60767
2018/9/28 14:30,891.933,9.39933
2018/9/28 14:45,863.467,9.166
2018/9/28 15:45,532.25,5.893
2018/9/28 16:00,679.267,7.50467
2018/9/28 16:15,626.533,7.035
2018/9/28 16:30,572.8,6.548
2018/9/28 17:15,360,4.594
2018/9/28 17:30,324.267,4.22
2018/9/28 18:00,182.867,2.55033
2018/10/1 12:30,223.133,2.841
2018/10/1 12:45,315.933,4.484
2018/10/1 13:00,416.267,2.879
2018/10/1 13:30,430.133,3.09
2018/10/1 14:45,857.533,9.21133
2018/10/1 15:00,783.133,8.921
2018/10/1 15:15,799.333,8.047
2018/10/1 16:00,652.667,6.40867
2018/10/1 16:15,608.933,5.10533
2018/10/1 16:30,546.467,6.701
2018/10/1 16:45,486.2,6.186
2018/10/1 17:00,429.067,5.618
2018/10/1 17:15,370.667,4.97367
2018/10/1 17:30,313.933,4.313
2018/10/1 17:45,252.533,3.58433
2018/10/1 18:00,185.4,2.76
2018/10/1 18:15,118.133,1.993
2018/10/1 18:30,52.2667,1.242
2018/10/1 18:45,26.2,0.580667
2018/10/2 7:45,42.6,0.296
2018/10/2 8:00,82.5333,0.692
2018/10/2 8:15,149.733,1.07467
2018/10/2 8:30,262.8,2.03467
2018/10/2 8:45,333.733,2.68033
2018/10/2 9:00,384.467,3.38067
2018/10/2 9:15,425.533,4.38
2018/10/2 9:30,472.133,5.001
2018/10/2 9:45,523.267,5.61867
2018/10/2 10:00,574.867,6.194
2018/10/2 10:15,628.6,6.64
2018/10/2 10:30,691.933,7.074
2018/10/2 10:45,511.667,5.70867
2018/10/2 11:00,383.2,5.65767
2018/10/2 11:45,472.667,4.903
2018/10/2 13:30,783.4,8.60033
2018/10/2 13:45,867.933,8.45933
2018/10/2 14:00,855.8,8.509
2018/10/2 14:30,479,3.759
2018/10/2 15:00,760.133,7.96333
2018/10/2 15:15,644.6,8.384
2018/10/2 15:30,681.333,7.74533
2018/10/2 16:15,487.667,5.70867
2018/10/2 16:45,315.933,3.367
2018/10/2 17:00,110.8,3.77667
2018/10/2 17:15,296.067,5.271
2018/10/2 17:30,339.6,3.92633
2018/10/2 17:45,204.6,2.29633
2018/10/2 18:00,116.067,1.83167
2018/10/2 18:15,65.3333,1.03967
2018/10/2 18:30,28.4667,0.403667
2018/10/2 18:45,22.4667,0.251333
2018/10/3 7:45,6.8,0.018667
2018/10/3 8:00,45.4667,0.51
2018/10/3 8:15,224.867,1.532
2018/10/3 8:30,287.2,2.264
2018/10/3 8:45,377.533,3.04567
2018/10/3 9:00,486.2,3.78433
2018/10/3 9:15,522.333,4.41667
2018/10/3 9:30,559.4,5.124
2018/10/3 9:45,592.667,5.74
2018/10/3 10:00,613,6.28167
2018/10/3 10:15,630.667,6.782
2018/10/3 10:30,675.533,7.267
2018/10/3 10:45,719.933,7.657
2018/10/3 11:00,760.8,7.96633
2018/10/3 11:15,797.133,8.396
2018/10/3 11:30,832.467,8.63633
2018/10/3 11:45,855.2,8.904
2018/10/3 12:00,884.333,9.07767
2018/10/3 12:15,906.8,9.32867
2018/10/3 12:30,898,8.859
2018/10/3 12:45,911.533,9.626
2018/10/3 13:00,927.2,9.75333
2018/10/3 13:15,925.267,9.80967
2018/10/3 13:30,923.667,9.74733
2018/10/3 13:45,916.867,9.513
2018/10/3 14:00,742.267,9.679
2018/10/3 14:15,890.4,9.44333
2018/10/3 14:30,868.667,9.55567
2018/10/3 14:45,838.533,8.937
2018/10/3 15:00,688.8,8.755
2018/10/3 15:15,784.267,8.77867
2018/10/3 15:30,662.2,7.371
2018/10/3 15:45,705.733,8.097
2018/10/3 16:00,639.4,7.62833
2018/10/3 16:15,592.533,6.86067
2018/10/3 16:30,357.333,4.56567
2018/10/3 16:45,479.267,4.87767
2018/10/3 17:00,431.733,5.349
2018/10/3 17:15,367.6,4.915
2018/10/3 17:30,306.2,4.22733
2018/10/3 17:45,238.067,3.467
2018/10/3 18:00,175,2.65133
2018/10/3 18:15,104.733,1.85667
2018/10/3 18:30,45.2,1.12067
2018/10/3 18:45,23.8667,0.486333
2018/10/5 7:45,25.6,0.173
2018/10/5 8:00,66.5333,0.697667
2018/10/5 8:15,154.2,1.37167
2018/10/5 8:30,234.267,2.078
2018/10/5 8:45,299.8,2.83267
2018/10/5 9:00,356.667,3.599
2018/10/5 9:15,401.667,4.29667
2018/10/5 9:30,454.6,4.97733
2018/10/5 9:45,512.6,5.645
2018/10/5 10:00,568.6,6.22533
2018/10/5 10:15,616.133,6.69967
2018/10/5 10:30,666.6,7.15767
2018/10/5 10:45,697.2,7.52233
2018/10/5 11:00,738.6,7.79167
2018/10/5 11:15,751.8,8.086
2018/10/5 11:30,804.933,8.43467
2018/10/5 11:45,825.467,8.68133
2018/10/5 12:00,863.933,8.981
2018/10/5 12:15,886.6,9.18967
2018/10/5 12:30,902.8,9.36167
2018/10/5 12:45,910.4,8.90667
2018/10/5 13:00,921.933,9.65567
2018/10/5 13:15,919.6,9.68267
2018/10/5 13:30,912.733,9.66467
2018/10/5 13:45,900.667,9.657
2018/10/5 14:00,893.533,9.65867
2018/10/5 14:15,874.133,9.49467
2018/10/5 14:30,850.133,9.40967
2018/10/5 14:45,827.267,9.215
2018/10/5 15:00,795.133,8.99567
2018/10/5 15:15,762.133,8.628
2018/10/5 15:30,628,8.16967
2018/10/5 15:45,616.333,7.73667
2018/10/5 16:00,579.933,7.60267
2018/10/5 16:15,454.4,6.92267
2018/10/5 16:30,498.733,5.62267
2018/10/5 16:45,465.2,4.17567
2018/10/5 17:00,357.4,3.247
2018/10/5 17:15,367,4.91867
2018/10/5 17:30,305.067,4.17
2018/10/5 17:45,214.867,3.36067
2018/10/5 18:00,162.6,2.64567
2018/10/5 18:15,89.4667,1.80433
2018/10/5 18:30,34.1333,1.06133
2018/10/5 18:45,18.9333,0.412667
2018/10/6 7:45,26,0.156667
2018/10/6 8:00,72.5333,0.690333
2018/10/6 8:15,148,1.378
2018/10/6 8:30,236.933,2.12367
2018/10/6 8:45,302.533,2.88767
2018/10/6 9:00,359.667,3.62133
2018/10/6 9:15,410.467,4.324
2018/10/6 9:30,466.533,5.02367
2018/10/6 9:45,516.533,5.67767
2018/10/6 10:00,562.2,6.20833
2018/10/6 10:15,610.933,6.75167
2018/10/6 10:30,656.733,7.17167
2018/10/6 10:45,699,7.633
2018/10/6 11:00,746.133,7.86667
2018/10/6 11:15,776,8.20267
2018/10/6 11:30,772.933,8.49633
2018/10/6 11:45,821,8.81633
2018/10/6 12:00,866.467,9.07233
2018/10/6 12:15,884.333,9.23733
2018/10/6 12:30,898.6,9.31233
2018/10/6 12:45,907.733,9.41567
2018/10/6 13:00,914.067,9.424
2018/10/6 13:15,912.8,9.61967
2018/10/6 13:30,909,9.552
2018/10/6 13:45,897.133,9.68633
2018/10/6 14:00,891.8,9.59867
2018/10/6 14:15,867.4,9.49167
2018/10/6 14:30,847.067,9.32433
2018/10/6 14:45,826.8,9.16267
2018/10/6 15:00,796.133,8.89
2018/10/6 15:15,754,8.646
2018/10/6 15:30,685.6,8.39667
2018/10/6 15:45,674.733,7.882
2018/10/6 16:00,635.333,6.23633
2018/10/6 16:15,564,5.318
2018/10/6 16:30,527.067,6.77833
2018/10/6 16:45,466.4,6.19367
2018/10/6 17:00,410.467,5.27233
2018/10/6 17:15,349.933,4.87533
2018/10/6 17:30,288.133,4.14033
2018/10/6 17:45,221.267,3.38433
2018/10/6 18:00,156.333,2.575
2018/10/6 18:15,82.4,1.78333
2018/10/6 18:30,32.2,1.03233
2018/10/6 18:45,16.2,0.391667
2018/10/7 7:45,19.2667,0.106333
2018/10/7 8:00,59.1333,0.562
2018/10/7 8:15,129.467,1.21833
2018/10/7 8:30,199.667,1.97067
2018/10/7 8:45,263.133,2.745
2018/10/7 9:00,323.6,3.48967
2018/10/7 9:15,385.267,4.246
2018/10/7 9:30,442.333,4.952
2018/10/7 9:45,494.867,5.54233
2018/10/7 10:00,546.8,6.102
2018/10/7 10:15,596.667,6.60067
2018/10/7 10:30,639.8,7.014
2018/10/7 10:45,686.067,7.509
2018/10/7 11:00,726.533,7.94333
2018/10/7 11:15,765.2,8.28667
2018/10/7 11:30,795.467,8.56167
2018/10/7 11:45,825.8,8.738
2018/10/7 12:00,853.933,8.98767
2018/10/7 12:15,879.933,9.12833
2018/10/7 12:30,916.8,9.38767
2018/10/7 12:45,908.333,9.45733
2018/10/7 13:00,905,8.59133
2018/10/7 13:45,784.533,8.178
2018/10/7 14:00,677,8.54933
2018/10/7 14:45,512.933,5.226
2018/10/7 15:00,749.333,8.08
2018/10/7 15:15,490.733,5.98533
2018/10/7 15:30,388.4,5.288
2018/10/7 15:45,656.333,6.02567
2018/10/7 16:00,604.6,6.97833
2018/10/7 16:15,544.267,5.89633
2018/10/7 16:30,504.2,3.99567
2018/10/7 16:45,362.467,3.822
2018/10/7 17:00,255,3.249
2018/10/7 17:15,220.267,3.44033
2018/10/7 17:30,217.8,3.22767
2018/10/7 17:45,221.467,2.82033
2018/10/7 18:00,131.6,1.717
2018/10/7 18:15,91.0667,1.53933
2018/10/7 18:30,39.9333,0.792333
2018/10/9 7:45,19.6667,0.130667
2018/10/9 8:00,75.8,0.808
2018/10/9 8:15,147.067,1.561
2018/10/9 8:30,238.867,2.315
2018/10/9 8:45,304.933,2.992
2018/10/9 9:00,365.133,3.64367
2018/10/9 9:15,395.4,3.89267
2018/10/9 9:30,396,4.938
2018/10/9 9:45,396,5.558
2018/10/9 10:00,396,5.24733
2018/10/9 10:15,396,6.70033
2018/10/9 10:30,396,7.21833
2018/10/9 10:45,396,6.241
2018/10/9 11:00,396,8.55633
2018/10/14 8:00,43.6,0.362
2018/10/14 8:15,87.1333,1.00433
2018/10/14 8:30,119.867,1.38333
2018/10/14 8:45,150.267,1.83833
2018/10/14 9:00,299.4,3.594
2018/10/14 9:15,258.733,3.12133
2018/10/14 9:30,382.6,4.67467
2018/10/14 9:45,513.133,5.746
2018/10/14 10:00,372.333,4.248
2018/10/14 10:15,574.333,7.09833
2018/10/14 10:30,635.667,7.51567
2018/10/14 10:45,678,7.94167
2018/10/14 11:00,715.533,8.25033
2018/10/14 11:15,752.067,8.62433
2018/10/14 11:30,780.733,8.894
2018/10/14 11:45,804.467,9.13467
2018/10/14 12:00,832.733,9.29933
2018/10/14 12:15,853.733,9.4
2018/10/14 12:30,897.667,9.87833
2018/10/14 12:45,820.333,8.422
2018/10/14 13:00,486,5.75367
2018/10/14 13:15,436.533,4.03867
2018/10/14 13:30,425.867,3.72633
2018/10/14 13:45,299.667,2.93833
2018/10/14 14:15,498.6,7.01567
2018/10/14 14:30,302.267,5.73033
2018/10/14 15:00,322.8,2.46867
2018/10/14 15:15,148.933,1.48233
2018/10/14 15:30,59.2,0.492667
2018/10/14 15:45,29,0.162667
2018/10/14 16:00,38.4,0.196
2018/10/14 16:15,38,0.134
2018/10/14 16:30,79.0667,0.600667
2018/10/14 16:45,130.4,1.369
2018/10/14 17:00,126.733,1.309
2018/10/14 17:15,185.467,1.76867
2018/10/14 17:30,50.8,0.463
2018/10/14 17:45,69,0.634
2018/10/14 18:00,122.667,2.09633
2018/10/14 18:15,121,0.896667
2018/10/15 8:15,25.3333,0.143
2018/10/15 8:30,95.8,0.781333
2018/10/15 8:45,132.4,0.831667
2018/10/15 9:00,173.6,1.26233
2018/10/15 9:15,362.2,3.21267
2018/10/15 9:30,435.933,4.77367
2018/10/15 9:45,437.933,4.399
2018/10/15 10:00,279.6,5.88933
2018/10/15 10:15,494.333,6.04633
2018/10/15 11:00,658.667,7.64933
2018/10/15 11:15,786.933,8.98433
2018/10/15 11:30,776.333,8.93
2018/10/15 11:45,921.6,9.02267
2018/10/15 12:00,861.867,8.62333
2018/10/15 12:15,831.733,9.26033
2018/10/15 12:30,875.867,9.40967
2018/10/15 12:45,877.2,9.51833
2018/10/15 13:00,878.333,9.68433
2018/10/15 13:15,878.133,9.36233
2018/10/15 13:30,851.667,8.17733
2018/10/15 14:00,377.467,4.65167
2018/10/15 14:15,366.267,3.99533
2018/10/15 14:30,560.867,4.73933
2018/10/15 14:45,533,5.96333
2018/10/15 15:00,592.667,6.68033
2018/10/15 15:15,530.467,6.03467
2018/10/15 15:30,552.667,6.525
2018/10/15 15:45,464.2,5.48233
2018/10/15 16:00,567.267,6.09433
2018/10/15 16:15,463.733,5.321
2018/10/15 16:30,292.333,3.70167
2018/10/15 16:45,409.733,5.61133
2018/10/15 17:00,263.267,3.63767
2018/10/15 17:15,164.933,1.917
2018/10/15 17:30,145.533,1.60833
2018/10/15 17:45,95.6667,0.978333
2018/10/15 18:00,76.2,0.685333
2018/10/15 18:15,41.5333,0.472
2018/10/15 18:30,14.6667,0.152
2018/10/16 8:00,28.2667,0.141333
2018/10/16 8:15,48.6,0.238
2018/10/16 8:30,99.5333,0.497333
2018/10/16 8:45,107.133,0.610333
2018/10/16 9:00,162.667,0.812333
2018/10/16 9:15,140.067,0.952333
2018/10/16 9:30,87.7333,2.30433
2018/10/16 10:00,406.933,6.13167
2018/10/16 10:15,568.4,6.639
2018/10/16 10:30,610.933,7.11367
2018/10/16 10:45,651.8,7.478
2018/10/16 11:00,683.467,7.82067
2018/10/16 11:15,570.933,8.13967
2018/10/16 11:30,746.6,8.61733
2018/10/16 12:00,847.933,7.90233
2018/10/16 12:15,904.267,9.374
2018/10/16 12:30,922.067,9.328
2018/10/16 12:45,907.333,9.36267
2018/10/16 13:00,892.333,9.41733
2018/10/16 13:15,885.733,9.48333
2018/10/16 13:30,905.267,8.93567
2018/10/16 14:15,848.533,7.88233
2018/10/16 14:30,674.267,8.20333
2018/10/16 14:45,632.2,5.72433
2018/10/16 15:00,754.933,8.59433
2018/10/16 15:15,724.4,8.44133
2018/10/16 15:30,707.067,8.102
2018/10/16 16:00,373.067,4.17833
2018/10/16 16:30,193.933,0.566333
2018/10/16 16:45,177.467,0.894333
2018/10/16 17:00,306.933,2.635
2018/10/16 17:15,284,4.05667
2018/10/16 17:30,217.6,3.619
2018/10/16 17:45,152,2.79633
2018/10/16 18:00,84.7333,1.972
2018/10/16 18:15,28.2667,0.867667
2018/10/16 18:30,14,0.342667
2018/10/17 7:45,0,0.007
2018/10/17 10:00,405.333,6.31467
2018/10/17 10:15,578.333,6.832
2018/10/17 10:30,626.467,7.26967
2018/10/17 10:45,673.067,7.68433
2018/10/17 11:00,708.467,8.05433
2018/10/17 11:15,743.067,8.29433
2018/10/17 11:30,777,8.53333
2018/10/17 11:45,805.4,8.816
2018/10/17 12:00,824,9.03733
2018/10/17 12:15,841.667,9.17367
2018/10/17 12:30,857.867,9.30133
2018/10/17 12:45,867.467,9.40367
2018/10/17 13:00,867.467,9.448
2018/10/17 13:15,866.067,9.423
2018/10/17 13:30,856,9.39133
2018/10/17 13:45,840.8,9.33567
2018/10/17 14:00,827.333,9.29367
2018/10/17 14:15,791.667,8.03467
2018/10/17 14:30,756.333,8.59867
2018/10/17 14:45,707.467,8.26367
2018/10/17 15:00,564.467,6.768
2018/10/17 15:15,697.733,8.50433
2018/10/17 15:30,653,8.117
2018/10/17 15:45,589.867,7.62433
2018/10/17 16:00,485.2,6.485
2018/10/17 16:15,356.8,4.574
2018/10/17 16:30,241.067,2.93767
2018/10/17 16:45,236.533,2.649
2018/10/17 17:00,227.733,2.77433
2018/10/17 17:15,261.533,3.38867
2018/10/17 17:30,161.733,1.83233
2018/10/17 17:45,133.933,1.555
2018/10/17 18:00,98.8,1.45767
2018/10/17 18:15,67.4667,1.03333
2018/10/17 18:30,23.3333,0.221
2018/10/18 8:00,37.6667,0.218667
2018/10/18 8:15,76.9333,0.511333
2018/10/18 8:30,140.8,0.896
2018/10/18 8:45,244.8,1.026
2018/10/18 9:30,225.867,1.65833
2018/10/18 9:45,242.867,3.094
2018/10/18 10:00,301.467,3.11433
2018/10/18 10:15,484.667,4.00667
2018/10/18 10:30,603.733,5.57633
2018/10/18 10:45,458.267,6.19333
2018/10/18 11:00,673.933,6.64833
2018/10/18 11:15,705.533,7.955
2018/10/18 11:30,689.533,6.698
2018/10/18 11:45,563.533,6.745
2018/10/18 12:45,766.333,7.05433
2018/10/18 13:00,808.867,7.67567
2018/10/18 13:15,829.6,8.83833
2018/10/18 13:30,798.6,9.06033
2018/10/18 13:45,779.067,8.948
2018/10/18 14:00,775.133,8.79733
2018/10/18 14:15,737.267,8.52633
2018/10/18 14:30,703.667,8.24667
2018/10/18 14:45,669.867,7.93833
2018/10/18 15:00,636.333,7.66233
2018/10/18 15:15,603.2,7.39033
2018/10/18 15:30,569.333,7.08033
2018/10/18 15:45,525.933,6.743
2018/10/18 16:00,484.733,6.44867
2018/10/18 16:15,442.4,6.023
2018/10/18 16:30,394.467,5.516
2018/10/18 16:45,341.8,4.90067
2018/10/18 17:00,287.067,4.242
2018/10/18 17:15,232.267,3.58467
